"county","precinct","office","district","party","candidate","votes"
"Monroe","Pittsford 13","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Pittsford 14","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Pittsford 15","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Pittsford 16","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 17","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Pittsford 18","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 19","State Assembly",133,"REF","Joe Errigo",2
"Monroe","Pittsford 20","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 21","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 22","State Assembly",133,"REF","Joe Errigo",3
"Monroe","Pittsford 23","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 24","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Pittsford 25","State Assembly",133,"REF","Joe Errigo",2
"Monroe","Pittsford 26","State Assembly",133,"REF","Joe Errigo",3
"Monroe","Pittsford 27","State Assembly",133,"REF","Joe Errigo",2
"Monroe","Pittsford 28","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 29","State Assembly",133,"REF","Joe Errigo",2
"Monroe","Pittsford 30","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 31","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Pittsford 32","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Pittsford 33","State Assembly",133,"REF","Joe Errigo",4
"Monroe","Pittsford 34","State Assembly",133,"REF","Joe Errigo",4
"Monroe","Rush 1","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Rush 2","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Rush 3","State Assembly",133,"REF","Joe Errigo",6
"Monroe","Rush 4","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Wheatland 1","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Wheatland 2","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Wheatland 3","State Assembly",133,"REF","Joe Errigo",0
"Monroe","Wheatland 4","State Assembly",133,"REF","Joe Errigo",2
"Monroe","Wheatland 5","State Assembly",133,"REF","Joe Errigo",1
"Monroe","Mendon 1","State Assembly",133,,"Scatter",27
"Monroe","Mendon 2","State Assembly",133,,"Scatter",39
"Monroe","Mendon 3","State Assembly",133,,"Scatter",13
"Monroe","Mendon 4","State Assembly",133,,"Scatter",21
"Monroe","Mendon 5","State Assembly",133,,"Scatter",16
"Monroe","Mendon 6","State Assembly",133,,"Scatter",20
"Monroe","Mendon 7","State Assembly",133,,"Scatter",2
"Monroe","Mendon 8","State Assembly",133,,"Scatter",13
"Monroe","Mendon 9","State Assembly",133,,"Scatter",10
"Monroe","Pittsford 1","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 2","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 3","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 4","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 5","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 6","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 7","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 8","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 9","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 10","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 11","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 12","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 13","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 14","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 15","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 16","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 17","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 18","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 19","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 20","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 21","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 22","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 23","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 24","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 25","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 26","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 27","State Assembly",133,,"Scatter",4
"Monroe","Pittsford 28","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 29","State Assembly",133,,"Scatter",2
"Monroe","Pittsford 30","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 31","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 32","State Assembly",133,,"Scatter",0
"Monroe","Pittsford 33","State Assembly",133,,"Scatter",1
"Monroe","Pittsford 34","State Assembly",133,,"Scatter",0
"Monroe","Rush 1","State Assembly",133,,"Scatter",0
"Monroe","Rush 2","State Assembly",133,,"Scatter",1
"Monroe","Rush 3","State Assembly",133,,"Scatter",1
"Monroe","Rush 4","State Assembly",133,,"Scatter",0
"Monroe","Wheatland 1","State Assembly",133,,"Scatter",0
"Monroe","Wheatland 2","State Assembly",133,,"Scatter",3
"Monroe","Wheatland 3","State Assembly",133,,"Scatter",1
"Monroe","Wheatland 4","State Assembly",133,,"Scatter",3
"Monroe","Wheatland 5","State Assembly",133,,"Scatter",0
"Monroe","Mendon 1","State Assembly",133,,"Blank and void",45
"Monroe","Mendon 2","State Assembly",133,,"Blank and void",55
"Monroe","Mendon 3","State Assembly",133,,"Blank and void",36
"Monroe","Mendon 4","State Assembly",133,,"Blank and void",36
"Monroe","Mendon 5","State Assembly",133,,"Blank and void",37
"Monroe","Mendon 6","State Assembly",133,,"Blank and void",39
"Monroe","Mendon 7","State Assembly",133,,"Blank and void",44
"Monroe","Mendon 8","State Assembly",133,,"Blank and void",14
"Monroe","Mendon 9","State Assembly",133,,"Blank and void",39
"Monroe","Pittsford 1","State Assembly",133,,"Blank and void",20
"Monroe","Pittsford 2","State Assembly",133,,"Blank and void",30
"Monroe","Pittsford 3","State Assembly",133,,"Blank and void",56
"Monroe","Pittsford 4","State Assembly",133,,"Blank and void",30
"Monroe","Pittsford 5","State Assembly",133,,"Blank and void",27
"Monroe","Pittsford 6","State Assembly",133,,"Blank and void",31
"Monroe","Pittsford 7","State Assembly",133,,"Blank and void",17
"Monroe","Pittsford 8","State Assembly",133,,"Blank and void",24
"Monroe","Pittsford 9","State Assembly",133,,"Blank and void",34
"Monroe","Pittsford 10","State Assembly",133,,"Blank and void",44
"Monroe","Pittsford 11","State Assembly",133,,"Blank and void",38
"Monroe","Pittsford 12","State Assembly",133,,"Blank and void",27
"Monroe","Pittsford 13","State Assembly",133,,"Blank and void",23
"Monroe","Pittsford 14","State Assembly",133,,"Blank and void",34
"Monroe","Pittsford 15","State Assembly",133,,"Blank and void",39
"Monroe","Pittsford 16","State Assembly",133,,"Blank and void",28
"Monroe","Pittsford 17","State Assembly",133,,"Blank and void",32
"Monroe","Pittsford 18","State Assembly",133,,"Blank and void",30
"Monroe","Pittsford 19","State Assembly",133,,"Blank and void",22
"Monroe","Pittsford 20","State Assembly",133,,"Blank and void",35
"Monroe","Pittsford 21","State Assembly",133,,"Blank and void",22
"Monroe","Pittsford 22","State Assembly",133,,"Blank and void",17
"Monroe","Pittsford 23","State Assembly",133,,"Blank and void",25
"Monroe","Pittsford 24","State Assembly",133,,"Blank and void",37
"Monroe","Pittsford 25","State Assembly",133,,"Blank and void",31
"Monroe","Pittsford 26","State Assembly",133,,"Blank and void",28
"Monroe","Pittsford 27","State Assembly",133,,"Blank and void",22
"Monroe","Pittsford 28","State Assembly",133,,"Blank and void",30
"Monroe","Pittsford 29","State Assembly",133,,"Blank and void",38
"Monroe","Pittsford 30","State Assembly",133,,"Blank and void",17
"Monroe","Pittsford 31","State Assembly",133,,"Blank and void",27
"Monroe","Pittsford 32","State Assembly",133,,"Blank and void",30
"Monroe","Pittsford 33","State Assembly",133,,"Blank and void",37
"Monroe","Pittsford 34","State Assembly",133,,"Blank and void",55
"Monroe","Rush 1","State Assembly",133,,"Blank and void",45
"Monroe","Rush 2","State Assembly",133,,"Blank and void",34
"Monroe","Rush 3","State Assembly",133,,"Blank and void",35
"Monroe","Rush 4","State Assembly",133,,"Blank and void",53
"Monroe","Wheatland 1","State Assembly",133,,"Blank and void",33
"Monroe","Wheatland 2","State Assembly",133,,"Blank and void",58
"Monroe","Wheatland 3","State Assembly",133,,"Blank and void",55
"Monroe","Wheatland 4","State Assembly",133,,"Blank and void",49
"Monroe","Wheatland 5","State Assembly",133,,"Blank and void",40
